Date; Close
13 November 2003; 6035.44
14 November 2003; 6044.77
17 November 2003; 5952.32
18 November 2003; 5939.47
19 November 2003; 5865.51
20 November 2003; 5834.24
21 November 2003; 5830.06
24 November 2003; 5821.58
25 November 2003; 5861.18
26 November 2003; 5860.61
27 November 2003; 5740.57
28 November 2003; 5771.77
01 Desember 2003; 5870.17
02 Desember 2003; 5911.45
03 Desember 2003; 5884.97
04 Desember 2003; 5920.46
05 Desember 2003; 5900.05
08 Desember 2003; 5847.15
09 Desember 2003; 5859.56
10 Desember 2003; 5803.42
11 Desember 2003; 5867.05
12 Desember 2003; 5858.32
15 Desember 2003; 5924.24
16 Desember 2003; 5887.23
17 Desember 2003; 5752.01
18 Desember 2003; 5768.76
19 Desember 2003; 5759.23
22 Desember 2003; 5835.11
23 Desember 2003; 5845.51
24 Desember 2003; 5857.87
25 Desember 2003; 5853.70
26 Desember 2003; 5857.21
29 Desember 2003; 5804.89
30 Desember 2003; 5866.75
31 Desember 2003; 5890.69
02 Januari 2004; 6041.56
05 Januari 2004; 6125.42
06 Januari 2004; 6144.01
07 Januari 2004; 6141.25
08 Januari 2004; 6169.17
09 Januari 2004; 6226.98
12 Januari 2004; 6219.71
13 Januari 2004; 6210.22
14 Januari 2004; 6274.97
15 Januari 2004; 6264.37
16 Januari 2004; 6269.71
27 Januari 2004; 6384.63
28 Januari 2004; 6386.25
29 Januari 2004; 6312.65
30 Januari 2004; 6375.38
02 Februari 2004; 6319.96
03 Februari 2004; 6252.23
04 Februari 2004; 6241.39
05 Februari 2004; 6268.14
06 Februari 2004; 6353.35
09 Februari 2004; 6463.09
10 Februari 2004; 6488.34
11 Februari 2004; 6454.39
12 Februari 2004; 6436.95
13 Februari 2004; 6549.18
16 Februari 2004; 6565.37
17 Februari 2004; 6600.47
18 Februari 2004; 6605.85
19 Februari 2004; 6681.52
20 Februari 2004; 6665.54
23 Februari 2004; 6665.89
24 Februari 2004; 6589.23
25 Februari 2004; 6644.28
26 Februari 2004; 6693.25
27 Februari 2004; 6750.54
01 Maret 2004; 6888.43
02 Maret 2004; 6975.26
03 Maret 2004; 6932.17
04 Maret 2004; 7034.10
05 Maret 2004; 6943.68
08 Maret 2004; 6901.48
09 Maret 2004; 6973.90
10 Maret 2004; 6874.91
11 Maret 2004; 6879.11
12 Maret 2004; 6800.24
15 Maret 2004; 6635.98
16 Maret 2004; 6589.72
17 Maret 2004; 6577.98
18 Maret 2004; 6787.03
19 Maret 2004; 6815.09
22 Maret 2004; 6359.92
23 Maret 2004; 6172.89
24 Maret 2004; 6213.56
25 Maret 2004; 6156.73
26 Maret 2004; 6132.62
29 Maret 2004; 6474.11
30 Maret 2004; 6494.71
31 Maret 2004; 6522.19
01 April 2004; 6523.49
02 April 2004; 6545.54
05 April 2004; 6682.73
06 April 2004; 6635.54
07 April 2004; 6646.74
08 April 2004; 6672.86
09 April 2004; 6620.36
12 April 2004; 6777.78
13 April 2004; 6794.33
14 April 2004; 6880.18
15 April 2004; 6736.79
16 April 2004; 6818.20
19 April 2004; 6779.18
20 April 2004; 6799.97
21 April 2004; 6810.25
22 April 2004; 6732.09
23 April 2004; 6748.10
26 April 2004; 6710.70
27 April 2004; 6646.80
28 April 2004; 6574.75
29 April 2004; 6402.21
30 April 2004; 6117.81
03 Mei 2004; 6029.77
04 Mei 2004; 6188.15
05 Mei 2004; 5854.23
06 Mei 2004; 5909.79
07 Mei 2004; 6040.26
10 Mei 2004; 5825.05
11 Mei 2004; 5886.36
12 Mei 2004; 5958.79
13 Mei 2004; 5918.09
14 Mei 2004; 5777.32
17 Mei 2004; 5482.96
18 Mei 2004; 5557.68
19 Mei 2004; 5860.58
20 Mei 2004; 5815.33
21 Mei 2004; 5964.94
24 Mei 2004; 5942.08
25 Mei 2004; 5958.38
26 Mei 2004; 6027.27
27 Mei 2004; 6033.05
28 Mei 2004; 6137.26
31 Mei 2004; 5977.84
01 Juni 2004; 5986.20
02 Juni 2004; 5875.67
03 Juni 2004; 5671.45
04 Juni 2004; 5724.89
07 Juni 2004; 5935.82
08 Juni 2004; 5986.76
09 Juni 2004; 5965.70
10 Juni 2004; 5867.51
11 Juni 2004; 5735.07
14 Juni 2004; 5574.08
15 Juni 2004; 5646.49
16 Juni 2004; 5560.16
17 Juni 2004; 5664.35
18 Juni 2004; 5569.29
21 Juni 2004; 5556.54
23 Juni 2004; 5729.30
24 Juni 2004; 5779.09
25 Juni 2004; 5802.55
28 Juni 2004; 5709.84
29 Juni 2004; 5741.52
30 Juni 2004; 5839.44
01 Juli 2004; 5836.91
02 Juli 2004; 5746.70
05 Juli 2004; 5659.78
06 Juli 2004; 5733.57
07 Juli 2004; 5727.78
08 Juli 2004; 5713.39
09 Juli 2004; 5777.72
12 Juli 2004; 5758.74
13 Juli 2004; 5685.57
14 Juli 2004; 5623.65
15 Juli 2004; 5542.80
16 Juli 2004; 5502.14
19 Juli 2004; 5489.10
20 Juli 2004; 5325.68
21 Juli 2004; 5409.13
22 Juli 2004; 5387.96
23 Juli 2004; 5373.85
26 Juli 2004; 5331.71
27 Juli 2004; 5398.61
28 Juli 2004; 5383.57
29 Juli 2004; 5349.66
30 Juli 2004; 5420.57
02 Agustus 2004; 5350.40
03 Agustus 2004; 5367.22
04 Agustus 2004; 5316.87
05 Agustus 2004; 5427.61
06 Agustus 2004; 5399.16
09 Agustus 2004; 5399.45
10 Agustus 2004; 5393.73
11 Agustus 2004; 5367.34
12 Agustus 2004; 5368.02
13 Agustus 2004; 5389.93
16 Agustus 2004; 5352.01
17 Agustus 2004; 5342.49
18 Agustus 2004; 5427.75
19 Agustus 2004; 5602.99
20 Agustus 2004; 5622.86
23 Agustus 2004; 5660.97
26 Agustus 2004; 5813.39
27 Agustus 2004; 5797.71
30 Agustus 2004; 5788.94
31 Agustus 2004; 5765.54
01 September 2004; 5858.14
02 September 2004; 5852.85
03 September 2004; 5761.14
06 September 2004; 5775.99
07 September 2004; 5846.83
08 September 2004; 5846.02
09 September 2004; 5842.93
10 September 2004; 5846.19
13 September 2004; 5928.22
14 September 2004; 5919.77
15 September 2004; 5871.07
16 September 2004; 5891.05
17 September 2004; 5818.39
20 September 2004; 5864.54
21 September 2004; 5949.26
22 September 2004; 5970.18
23 September 2004; 5937.25
24 September 2004; 5892.21
27 September 2004; 5849.22
29 September 2004; 5809.75
30 September 2004; 5845.69
01 Oktober 2004; 5945.35
04 Oktober 2004; 6077.96
05 Oktober 2004; 6081.01
06 Oktober 2004; 6060.61
07 Oktober 2004; 6103.00
08 Oktober 2004; 6102.16
11 Oktober 2004; 6089.28
12 Oktober 2004; 5979.56
13 Oktober 2004; 5963.07
14 Oktober 2004; 5831.07
15 Oktober 2004; 5820.82
18 Oktober 2004; 5772.12
19 Oktober 2004; 5807.79
20 Oktober 2004; 5788.34
21 Oktober 2004; 5797.24
22 Oktober 2004; 5774.67
26 Oktober 2004; 5662.88
27 Oktober 2004; 5650.97
28 Oktober 2004; 5695.56
29 Oktober 2004; 5705.93
01 November 2004; 5656.17
02 November 2004; 5759.61
03 November 2004; 5862.85
04 November 2004; 5860.73
05 November 2004; 5931.31
08 November 2004; 5937.46
09 November 2004; 5945.20
10 November 2004; 5948.49
11 November 2004; 5874.52
12 November 2004; 5917.16
15 November 2004; 5906.69
16 November 2004; 5910.85
17 November 2004; 6028.68
18 November 2004; 6049.49
19 November 2004; 6026.55
22 November 2004; 5838.42
23 November 2004; 5851.10
24 November 2004; 5911.31
25 November 2004; 5855.24
26 November 2004; 5778.65
29 November 2004; 5785.26
30 November 2004; 5844.76
01 Desember 2004; 5798.62
02 Desember 2004; 5867.95
03 Desember 2004; 5893.27
06 Desember 2004; 5919.17
07 Desember 2004; 5925.28
08 Desember 2004; 5892.51
09 Desember 2004; 5913.97
10 Desember 2004; 5911.63
13 Desember 2004; 5878.89
14 Desember 2004; 5909.65
15 Desember 2004; 6002.58
16 Desember 2004; 6019.23
17 Desember 2004; 6009.32
20 Desember 2004; 5985.94
21 Desember 2004; 5987.85
22 Desember 2004; 6001.52
23 Desember 2004; 5997.67
24 Desember 2004; 6019.42
27 Desember 2004; 5985.94
28 Desember 2004; 6000.57
29 Desember 2004; 6088.49
30 Desember 2004; 6100.86
31 Desember 2004; 6139.69
03 Januari 2005; 6143.12
04 Januari 2005; 6060.46
05 Januari 2005; 5988.37
06 Januari 2005; 5982.12
07 Januari 2005; 5935.99
10 Januari 2005; 5942.85
11 Januari 2005; 5975.66
12 Januari 2005; 5879.08
13 Januari 2005; 5853.94
14 Januari 2005; 5889.52
17 Januari 2005; 5945.27
18 Januari 2005; 5933.57
19 Januari 2005; 5895.35
20 Januari 2005; 5888.10
21 Januari 2005; 5848.91
24 Januari 2005; 5771.48
25 Januari 2005; 5782.75
26 Januari 2005; 5835.37
27 Januari 2005; 5842.76
28 Januari 2005; 5879.93
31 Januari 2005; 5994.23
01 Februari 2005; 5981.54
02 Februari 2005; 6018.69
03 Februari 2005; 6034.60
14 Februari 2005; 6112.40
15 Februari 2005; 6122.39
16 Februari 2005; 6143.49
17 Februari 2005; 6072.16
18 Februari 2005; 6115.43
21 Februari 2005; 6142.78
22 Februari 2005; 6107.17
23 Februari 2005; 6121.52
24 Februari 2005; 6128.34
25 Februari 2005; 6207.83
01 Maret 2005; 6259.69
02 Maret 2005; 6225.25
03 Maret 2005; 6202.38
04 Maret 2005; 6193.62
07 Maret 2005; 6220.52
08 Maret 2005; 6173.34
09 Maret 2005; 6213.28
10 Maret 2005; 6192.53
11 Maret 2005; 6204.23
14 Maret 2005; 6155.51
15 Maret 2005; 6063.48
16 Maret 2005; 6072.36
17 Maret 2005; 6032.47
18 Maret 2005; 6043.95
21 Maret 2005; 6058.96
22 Maret 2005; 6018.79
23 Maret 2005; 6019.49
24 Maret 2005; 6001.00
25 Maret 2005; 6065.91
28 Maret 2005; 6048.74
29 Maret 2005; 5961.24
30 Maret 2005; 5957.98
31 Maret 2005; 6005.88
01 April 2005; 6028.75
04 April 2005; 6019.93
06 April 2005; 6013.49
07 April 2005; 5971.76
08 April 2005; 6024.07
11 April 2005; 5979.42
12 April 2005; 5993.89
13 April 2005; 5998.08
14 April 2005; 5976.68
15 April 2005; 5888.37
18 April 2005; 5715.16
19 April 2005; 5748.35
20 April 2005; 5693.01
21 April 2005; 5721.99
22 April 2005; 5747.09
25 April 2005; 5758.31
26 April 2005; 5805.25
27 April 2005; 5778.27
28 April 2005; 5842.27
29 April 2005; 5818.07
03 Mei 2005; 5818.22
04 Mei 2005; 5803.68
05 Mei 2005; 5927.50
06 Mei 2005; 5967.96
09 Mei 2005; 5966.85
10 Mei 2005; 5949.80
11 Mei 2005; 5917.13
12 Mei 2005; 5934.60
13 Mei 2005; 5981.48
16 Mei 2005; 5925.88
17 Mei 2005; 5894.01
18 Mei 2005; 5890.83
19 Mei 2005; 5970.71
20 Mei 2005; 5954.69
23 Mei 2005; 5885.45
24 Mei 2005; 5909.10
25 Mei 2005; 5888.53
26 Mei 2005; 5939.42
27 Mei 2005; 5991.55
30 Mei 2005; 6009.52
31 Mei 2005; 6011.56
01 Juni 2005; 5971.62
02 Juni 2005; 6039.48
03 Juni 2005; 6107.95
06 Juni 2005; 6137.57
07 Juni 2005; 6105.79
08 Juni 2005; 6161.66
09 Juni 2005; 6145.92
10 Juni 2005; 6192.35
13 Juni 2005; 6231.05
14 Juni 2005; 6205.76
15 Juni 2005; 6252.10
16 Juni 2005; 6282.41
17 Juni 2005; 6293.56
20 Juni 2005; 6296.89
21 Juni 2005; 6278.46
22 Juni 2005; 6357.83
23 Juni 2005; 6373.86
24 Juni 2005; 6340.69
27 Juni 2005; 6302.99
28 Juni 2005; 6316.84
29 Juni 2005; 6231.65
30 Juni 2005; 6241.94
01 Juli 2005; 6272.14
04 Juli 2005; 6271.20
05 Juli 2005; 6232.04
06 Juli 2005; 6222.05
07 Juli 2005; 6212.60
08 Juli 2005; 6201.40
11 Juli 2005; 6298.86
12 Juli 2005; 6358.81
13 Juli 2005; 6377.09
14 Juli 2005; 6418.35
15 Juli 2005; 6410.59
19 Juli 2005; 6416.34
20 Juli 2005; 6423.81
21 Juli 2005; 6394.03
22 Juli 2005; 6380.73
25 Juli 2005; 6420.45
26 Juli 2005; 6366.16
27 Juli 2005; 6327.25
28 Juli 2005; 6375.64
29 Juli 2005; 6311.98
01 Agustus 2005; 6307.93
02 Agustus 2005; 6343.54
03 Agustus 2005; 6455.57
04 Agustus 2005; 6446.01
08 Agustus 2005; 6380.03
09 Agustus 2005; 6380.00
10 Agustus 2005; 6356.84
11 Agustus 2005; 6353.71
12 Agustus 2005; 6350.90
15 Agustus 2005; 6245.13
16 Agustus 2005; 6242.40
17 Agustus 2005; 6241.92
18 Agustus 2005; 6205.09
19 Agustus 2005; 6158.94
22 Agustus 2005; 6206.65
23 Agustus 2005; 6195.18
24 Agustus 2005; 6127.24
25 Agustus 2005; 6109.66
26 Agustus 2005; 6136.55
29 Agustus 2005; 6049.44
30 Agustus 2005; 6032.12
31 Agustus 2005; 6033.47
02 September 2005; 6116.05
05 September 2005; 6098.78
06 September 2005; 6140.14
07 September 2005; 6141.14
08 September 2005; 6149.88
09 September 2005; 6119.06
12 September 2005; 6164.98
13 September 2005; 6169.08
14 September 2005; 6148.70
15 September 2005; 6082.56
16 September 2005; 6031.24
19 September 2005; 6035.59
20 September 2005; 6105.35
21 September 2005; 6067.34
22 September 2005; 5972.06
23 September 2005; 5925.54
26 September 2005; 5930.20
27 September 2005; 5945.05
28 September 2005; 5931.38
29 September 2005; 6009.99
30 September 2005; 6118.61
03 Oktober 2005; 6123.92
04 Oktober 2005; 6142.12
05 Oktober 2005; 6135.01
06 Oktober 2005; 6095.81
07 Oktober 2005; 6081.84
11 Oktober 2005; 6066.59
12 Oktober 2005; 5987.40
13 Oktober 2005; 5960.11
14 Oktober 2005; 5969.07
17 Oktober 2005; 5826.27
18 Oktober 2005; 5830.79
19 Oktober 2005; 5694.16
20 Oktober 2005; 5748.00
21 Oktober 2005; 5738.76
24 Oktober 2005; 5717.28
25 Oktober 2005; 5721.31
26 Oktober 2005; 5700.72
27 Oktober 2005; 5661.18
28 Oktober 2005; 5632.97
31 Oktober 2005; 5764.30
01 November 2005; 5798.41
02 November 2005; 5870.37
03 November 2005; 5858.01
04 November 2005; 5911.74
07 November 2005; 5860.39
08 November 2005; 5849.63
09 November 2005; 5971.06
10 November 2005; 5988.37
11 November 2005; 6075.26
14 November 2005; 6083.62
15 November 2005; 6030.74
16 November 2005; 6046.20
17 November 2005; 6020.94
18 November 2005; 6106.74
21 November 2005; 6103.42
22 November 2005; 6059.19
23 November 2005; 6123.52
24 November 2005; 6111.89
25 November 2005; 6128.20
28 November 2005; 6203.84
29 November 2005; 6139.51
30 November 2005; 6203.47
01 Desember 2005; 6179.82
02 Desember 2005; 6228.95
05 Desember 2005; 6348.31
06 Desember 2005; 6350.52
07 Desember 2005; 6329.52
08 Desember 2005; 6249.19
09 Desember 2005; 6264.36
12 Desember 2005; 6266.29
13 Desember 2005; 6261.18
14 Desember 2005; 6235.35
15 Desember 2005; 6258.47
16 Desember 2005; 6350.69
19 Desember 2005; 6431.42
20 Desember 2005; 6427.84
21 Desember 2005; 6471.89
22 Desember 2005; 6417.20
23 Desember 2005; 6512.63
26 Desember 2005; 6534.77
27 Desember 2005; 6531.59
28 Desember 2005; 6524.40
29 Desember 2005; 6575.53
30 Desember 2005; 6548.34
02 Januari 2006; 6462.06
03 Januari 2006; 6591.77
04 Januari 2006; 6616.44
05 Januari 2006; 6709.87
06 Januari 2006; 6694.82
09 Januari 2006; 6742.39
10 Januari 2006; 6707.40
11 Januari 2006; 6735.89
12 Januari 2006; 6725.61
13 Januari 2006; 6682.35
16 Januari 2006; 6724.18
17 Januari 2006; 6711.04
18 Januari 2006; 6498.92
19 Januari 2006; 6512.29
20 Januari 2006; 6486.63
23 Januari 2006; 6381.97
24 Januari 2006; 6451.94
25 Januari 2006; 6532.18
03 Februari 2006; 6594.60
06 Februari 2006; 6719.96
07 Februari 2006; 6720.08
08 Februari 2006; 6624.11
09 Februari 2006; 6630.13
10 Februari 2006; 6594.92
13 Februari 2006; 6562.29
14 Februari 2006; 6612.97
15 Februari 2006; 6598.49
16 Februari 2006; 6683.93
17 Februari 2006; 6673.75
20 Februari 2006; 6686.55
21 Februari 2006; 6631.51
22 Februari 2006; 6530.70
23 Februari 2006; 6474.69
24 Februari 2006; 6538.22
27 Februari 2006; 6561.63
01 Maret 2006; 6613.39
02 Maret 2006; 6642.96
03 Maret 2006; 6553.66
06 Maret 2006; 6575.78
07 Maret 2006; 6494.15
08 Maret 2006; 6459.57
09 Maret 2006; 6486.47
10 Maret 2006; 6490.68
13 Maret 2006; 6544.63
14 Maret 2006; 6460.01
15 Maret 2006; 6518.70
16 Maret 2006; 6504.98
17 Maret 2006; 6528.57
20 Maret 2006; 6516.52
21 Maret 2006; 6458.03
22 Maret 2006; 6391.26
23 Maret 2006; 6364.60
24 Maret 2006; 6376.62
27 Maret 2006; 6421.85
28 Maret 2006; 6453.85
29 Maret 2006; 6498.03
30 Maret 2006; 6546.06
31 Maret 2006; 6613.97
03 April 2006; 6660.76
04 April 2006; 6665.60
06 April 2006; 6760.82
07 April 2006; 6781.94
10 April 2006; 6780.64
11 April 2006; 6757.17
12 April 2006; 6808.50
13 April 2006; 6855.74
14 April 2006; 6952.54
17 April 2006; 7000.09
18 April 2006; 6989.46
19 April 2006; 7038.78
20 April 2006; 7102.74
21 April 2006; 7093.05
24 April 2006; 7096.04
25 April 2006; 7059.94
26 April 2006; 7168.98
27 April 2006; 7136.21
28 April 2006; 7171.77
02 Mei 2006; 7199.60
03 Mei 2006; 7242.37
04 Mei 2006; 7345.04
05 Mei 2006; 7370.44
08 Mei 2006; 7474.05
09 Mei 2006; 7388.94
10 Mei 2006; 7324.71
11 Mei 2006; 7361.45
12 Mei 2006; 7278.96
15 Mei 2006; 7176.35
16 Mei 2006; 7069.90
17 Mei 2006; 7116.83
18 Mei 2006; 7034.03
19 Mei 2006; 7074.15
22 Mei 2006; 6938.26
23 Mei 2006; 6843.98
24 Mei 2006; 6877.01
25 Mei 2006; 6861.65
26 Mei 2006; 6879.51
29 Mei 2006; 6878.88
30 Mei 2006; 6846.95
01 Juni 2006; 6872.84
02 Juni 2006; 6959.64
05 Juni 2006; 6715.27
06 Juni 2006; 6730.27
07 Juni 2006; 6612.74
08 Juni 2006; 6331.81
09 Juni 2006; 6444.63
12 Juni 2006; 6442.90
13 Juni 2006; 6337.21
14 Juni 2006; 6469.01
15 Juni 2006; 6426.39
16 Juni 2006; 6575.77
19 Juni 2006; 6583.04
20 Juni 2006; 6363.55
21 Juni 2006; 6299.59
22 Juni 2006; 6485.15
23 Juni 2006; 6452.31
26 Juni 2006; 6523.68
27 Juni 2006; 6572.39
28 Juni 2006; 6540.93
29 Juni 2006; 6607.39
30 Juni 2006; 6704.41
03 Juli 2006; 6718.50
04 Juli 2006; 6734.51
05 Juli 2006; 6659.96
06 Juli 2006; 6659.07
07 Juli 2006; 6660.61
10 Juli 2006; 6682.46
11 Juli 2006; 6639.13
12 Juli 2006; 6634.09
13 Juli 2006; 6567.60
14 Juli 2006; 6428.03
17 Juli 2006; 6257.80
18 Juli 2006; 6285.31
19 Juli 2006; 6277.24
20 Juli 2006; 6443.74
21 Juli 2006; 6420.01
24 Juli 2006; 6359.63
25 Juli 2006; 6390.99
26 Juli 2006; 6376.39
27 Juli 2006; 6459.25
28 Juli 2006; 6480.07
31 Juli 2006; 6454.58
01 Agustus 2006; 6441.46
02 Agustus 2006; 6471.42
03 Agustus 2006; 6462.32
04 Agustus 2006; 6442.61
07 Agustus 2006; 6416.61
08 Agustus 2006; 6502.14
09 Agustus 2006; 6573.22
10 Agustus 2006; 6578.61
11 Agustus 2006; 6571.10
14 Agustus 2006; 6611.90
15 Agustus 2006; 6615.13
16 Agustus 2006; 6696.63
17 Agustus 2006; 6733.46
18 Agustus 2006; 6721.08
21 Agustus 2006; 6505.92
22 Agustus 2006; 6590.20
23 Agustus 2006; 6556.33
24 Agustus 2006; 6550.64
25 Agustus 2006; 6526.22
28 Agustus 2006; 6444.76
29 Agustus 2006; 6479.91
30 Agustus 2006; 6587.12
31 Agustus 2006; 6611.77
01 September 2006; 6651.46
04 September 2006; 6750.78
05 September 2006; 6734.73
06 September 2006; 6688.40
07 September 2006; 6685.23
08 September 2006; 6693.11
11 September 2006; 6693.88
12 September 2006; 6625.73
13 September 2006; 6664.87
14 September 2006; 6598.87
15 September 2006; 6681.09
18 September 2006; 6882.48
19 September 2006; 6881.87
20 September 2006; 6877.77
21 September 2006; 6889.89
22 September 2006; 6885.60
25 September 2006; 6911.21
26 September 2006; 6901.75
27 September 2006; 6946.27
28 September 2006; 6885.12
29 September 2006; 6883.05
02 Oktober 2006; 6960.95
03 Oktober 2006; 6956.88
04 Oktober 2006; 6874.98
05 Oktober 2006; 6997.24
11 Oktober 2006; 7006.67
12 Oktober 2006; 6984.58
13 Oktober 2006; 7068.80
16 Oktober 2006; 7151.42
17 Oktober 2006; 7075.13
18 Oktober 2006; 7017.60
19 Oktober 2006; 6995.83
20 Oktober 2006; 7039.37
23 Oktober 2006; 7040.26
24 Oktober 2006; 7097.42
25 Oktober 2006; 7059.89
26 Oktober 2006; 7080.84
27 Oktober 2006; 7086.74
30 Oktober 2006; 6995.20
31 Oktober 2006; 7021.32
01 November 2006; 7013.99
02 November 2006; 7078.10
03 November 2006; 7161.61
06 November 2006; 7120.44
07 November 2006; 7184.65
08 November 2006; 7178.34
09 November 2006; 7151.13
10 November 2006; 7174.20
13 November 2006; 7136.06
14 November 2006; 7204.04
15 November 2006; 7236.85
16 November 2006; 7257.48
17 November 2006; 7259.54
20 November 2006; 7261.48
21 November 2006; 7309.69
22 November 2006; 7348.77
23 November 2006; 7384.69
24 November 2006; 7427.36
27 November 2006; 7498.15
28 November 2006; 7444.94
29 November 2006; 7474.19
30 November 2006; 7567.72
01 Desember 2006; 7613.57
04 Desember 2006; 7647.01
05 Desember 2006; 7609.90
06 Desember 2006; 7693.33
07 Desember 2006; 7686.52
08 Desember 2006; 7636.30
11 Desember 2006; 7612.12
12 Desember 2006; 7458.56
13 Desember 2006; 7450.30
14 Desember 2006; 7480.41
15 Desember 2006; 7538.82
18 Desember 2006; 7624.62
19 Desember 2006; 7598.88
20 Desember 2006; 7648.35
21 Desember 2006; 7620.94
22 Desember 2006; 7652.47
25 Desember 2006; 7646.81
26 Desember 2006; 7727.59
27 Desember 2006; 7733.18
28 Desember 2006; 7732.93
29 Desember 2006; 7823.72
02 Januari 2007; 7920.80
03 Januari 2007; 7917.30
04 Januari 2007; 7934.51
05 Januari 2007; 7835.57
08 Januari 2007; 7736.71
09 Januari 2007; 7790.01
10 Januari 2007; 7698.52
11 Januari 2007; 7618.55
12 Januari 2007; 7761.71
15 Januari 2007; 7783.50
16 Januari 2007; 7792.08
17 Januari 2007; 7833.98
18 Januari 2007; 7895.18
19 Januari 2007; 7840.08
22 Januari 2007; 7842.47
23 Januari 2007; 7852.36
24 Januari 2007; 7935.54
25 Januari 2007; 7923.77
26 Januari 2007; 7821.32
29 Januari 2007; 7751.79
30 Januari 2007; 7739.91
31 Januari 2007; 7699.64
01 Februari 2007; 7701.54
02 Februari 2007; 7777.03
05 Februari 2007; 7783.12
06 Februari 2007; 7875.75
07 Februari 2007; 7850.06
08 Februari 2007; 7842.22
09 Februari 2007; 7859.53
12 Februari 2007; 7776.36
13 Februari 2007; 7736.83
14 Februari 2007; 7809.45
26 Februari 2007; 7900.20
27 Februari 2007; 7901.96
01 Maret 2007; 7678.67
02 Maret 2007; 7670.77
05 Maret 2007; 7344.56
06 Maret 2007; 7451.06
07 Maret 2007; 7480.89
08 Maret 2007; 7573.87
09 Maret 2007; 7568.20
12 Maret 2007; 7629.15
13 Maret 2007; 7684.00
14 Maret 2007; 7570.27
15 Maret 2007; 7695.96
16 Maret 2007; 7719.80
19 Maret 2007; 7737.46
20 Maret 2007; 7736.20
21 Maret 2007; 7757.03
22 Maret 2007; 7823.67
23 Maret 2007; 7859.32
26 Maret 2007; 7877.82
27 Maret 2007; 7845.17
28 Maret 2007; 7788.14
29 Maret 2007; 7848.33
30 Maret 2007; 7884.41
02 April 2007; 7884.99
03 April 2007; 7932.91
04 April 2007; 8004.61
09 April 2007; 8056.56
10 April 2007; 8048.39
11 April 2007; 8084.45
12 April 2007; 8075.20
13 April 2007; 8002.30
16 April 2007; 8043.54
17 April 2007; 7959.29
18 April 2007; 8003.31
19 April 2007; 7888.63
20 April 2007; 7942.67
23 April 2007; 8010.46
24 April 2007; 8045.01
25 April 2007; 7984.65
26 April 2007; 8000.04
27 April 2007; 7949.42
30 April 2007; 7875.42
02 Mei 2007; 7903.04
03 Mei 2007; 7926.66
04 Mei 2007; 8066.06
07 Mei 2007; 8115.27
08 Mei 2007; 8095.84
09 Mei 2007; 8052.70
10 Mei 2007; 8096.86
11 Mei 2007; 8031.54
14 Mei 2007; 8030.56
15 Mei 2007; 7975.03
16 Mei 2007; 7988.57
17 Mei 2007; 8037.96
18 Mei 2007; 8034.14
21 Mei 2007; 8141.59
22 Mei 2007; 8188.63
23 Mei 2007; 8221.79
24 Mei 2007; 8216.41
25 Mei 2007; 8159.97
28 Mei 2007; 8156.82
29 Mei 2007; 8181.49
30 Mei 2007; 8147.34
31 Mei 2007; 8144.95
01 Juni 2007; 8249.90
04 Juni 2007; 8294.79
05 Juni 2007; 8303.99
06 Juni 2007; 8314.68
07 Juni 2007; 8355.26
08 Juni 2007; 8300.71
11 Juni 2007; 8338.88
12 Juni 2007; 8370.26
13 Juni 2007; 8346.39
14 Juni 2007; 8450.72
15 Juni 2007; 8573.64
20 Juni 2007; 8755.88
21 Juni 2007; 8851.99
22 Juni 2007; 8846.39
25 Juni 2007; 8939.19
26 Juni 2007; 8865.75
27 Juni 2007; 8844.22
28 Juni 2007; 8892.83
29 Juni 2007; 8883.21
02 Juli 2007; 8939.49
03 Juli 2007; 8996.20
04 Juli 2007; 9068.98
05 Juli 2007; 9148.78
06 Juli 2007; 9188.31
09 Juli 2007; 9369.84
10 Juli 2007; 9384.73
11 Juli 2007; 9290.95
12 Juli 2007; 9354.41
13 Juli 2007; 9471.30
16 Juli 2007; 9417.32
17 Juli 2007; 9509.73
18 Juli 2007; 9485.35
19 Juli 2007; 9473.31
20 Juli 2007; 9585.90
23 Juli 2007; 9621.57
24 Juli 2007; 9744.06
25 Juli 2007; 9740.13
26 Juli 2007; 9566.42
27 Juli 2007; 9162.28
30 Juli 2007; 9072.57
31 Juli 2007; 9287.25
01 Agustus 2007; 8891.88
02 Agustus 2007; 8950.57
03 Agustus 2007; 9057.82
06 Agustus 2007; 8941.73
07 Agustus 2007; 8862.31
08 Agustus 2007; 9099.46
09 Agustus 2007; 9182.60
10 Agustus 2007; 8931.31
13 Agustus 2007; 8938.96
14 Agustus 2007; 8910.99
15 Agustus 2007; 8593.04
16 Agustus 2007; 8201.37
17 Agustus 2007; 8090.29
20 Agustus 2007; 8515.60
21 Agustus 2007; 8479.08
22 Agustus 2007; 8493.46
23 Agustus 2007; 8732.84
24 Agustus 2007; 8690.09
27 Agustus 2007; 8718.31
28 Agustus 2007; 8727.55
29 Agustus 2007; 8643.32
30 Agustus 2007; 8771.21
31 Agustus 2007; 8982.16
03 September 2007; 8979.96
04 September 2007; 8922.98
05 September 2007; 8913.85
06 September 2007; 9017.08
07 September 2007; 9018.08
10 September 2007; 8937.58
11 September 2007; 9003.12
12 September 2007; 9018.12
13 September 2007; 8927.42
14 September 2007; 9031.63
17 September 2007; 8899.91
19 September 2007; 8926.38
20 September 2007; 8983.03
21 September 2007; 9105.28
